tweet,time
"How To Identify Legitimate Crypto Coins: Key Points

The Squid Game token was a recent example of crypto-related scam. It tried to take advantage of the popularity of the Netflix show of the same name.
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #Options #Trading…",2022-01-03T12:45:43.000Z
#Nifty giving us a good start during the first trading session of 2022. #MondayMood #StockMarket,2022-01-03T12:45:43.000Z
HDFC Life  : Our services are down as we are facing some technical glitch. Please try again. #HDFCLIFE. All our Robots and Bots are busy and if you are free upload your already uploaded documents again ! #Nifty #NIFTYFUTURE #investments #TrendingNow #ChatWithAgent,2022-01-03T12:45:43.000Z
"With Every Crash/Panic, FIBO Gives Some Good Long Term Targets.

Index Like Nifty, Sensex, Nifty Next 50 are Benchmark for Indian Economy.

There are Some Long Term Targets of Index Which I got from 2008 Crash which is Still Pending. 

#Nifty #Nse #Bse #Sensex",2022-01-03T12:45:43.000Z
"(A) Can #SnP500 dip say a 100 points today to 4700
(B) Will that cause #Nifty to dip 250 points tomorrow?

No Forecast. Just a Poll. RT for max participation",2022-01-03T12:45:43.000Z
"Markets have been playing with Negative Bias for sometime. What can turn market around in this scenario?

1. Corporate Earnings for Dec Quarter - ""Q3 Results""
2. Budget 2022
3. FIIs buying into the market 

#Nifty 
#Sensex",2022-01-03T12:45:43.000Z
"Why market up today ? 
#StockMarket #BSE #Nifty",2022-01-03T12:45:43.000Z
"नये साल के पहले दिन निवेशक हुये मालामाल, सेंसेक्स 929 अंक और निफ्टी 272 अंक उछला
#sharemarket #sensex #Nifty",2022-01-03T12:45:43.000Z
17500 and 17600 PE are interesting places to be in for the weekly expiry. Stop Loss at 20%. #Nifty #StockMarket #stocks #OptionsTrading,2022-01-03T12:45:43.000Z
#Nifty HAS CONFIRMED UP-TREND NOW ,2022-01-03T12:45:43.000Z
Even with Omicron upsurge News lurking around Markets stage a stellar show. Nifty Up by 1.5%+ and Bank Nifty 2.5%+. Will there be a follow-up buying or some selling tomorrow ? #Nifty #banknifty #StockMarket #stockmarketnews,2022-01-03T12:45:43.000Z
"My suggestion: Don't expect from market for tommorow as only DIIS here in game so be carefull and avoid carryforward.
#nefty #Stocks #StockMarket #banknifty #Nifty",2022-01-03T12:45:43.000Z
"It’s well begun in 2022; #nifty comfortable close above 17500 (with pull bias into 17650–18000) and so is #banknifty above 36000 (with pull bias into 36650-37650/38000) while USD/INR struggle for hold above 74-74.35 and 10Y bond stuck at sunset zone 6.45-6.475/6.50%

All’s well!",2022-01-03T12:45:43.000Z
"Most heavy weight stocks of #Nifty went up today significant volumes:-
HDFC Bank 2.7%
Reliance 1.7%
HDFC 2%
ICICI Bank 3.3%

Weak hands buying",2022-01-03T12:45:43.000Z
"#nifty50 top 5 gainers for the day...

 #CoalIndia: 6.3%

 #EicherMotors: 4.9%
 
 #BajajFinserv: 3.5%

 #BajajFinance: 3.5%

 #ICICIBank: 3.3%

#Markets #NiftyBank #Nifty #StockMarket",2022-01-03T12:45:43.000Z
"#nifty50 top 5 gainers for the day...

 #CoalIndia: 6.3%

 #EicherMotors: 4.9%
 
 #BajajFinserv: 3.5%

 #BajajFinance: 3.5%

 #ICICIBank: 3.3%

#Markets #NiftyBank #Nifty #StockMarket",2022-01-03T10:45:00.000Z
"NIFTY PHARMA Index: 14156.4
Change: -66.6 (-0.47%)

Open: 14247.65
HIGH: 14280.0
Low: 14148.05

Declines: 14
Advances: 6
Unchanged: 0

Week Change: 446.25 (3.25%)
Month Change: 712.55 (5.30%)
Year Change: 1154.45 (8.88%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"NIFTY METAL Index: 5628.1
Change: 106.35 (1.93%)

Open: 5529.95
HIGH: 5640.7
Low: 5526.15

Declines: 3
Advances: 12
Unchanged: 0

Week Change: 138.65 (2.53%)
Month Change: 235.70 (4.37%)
Year Change: 2369.25 (72.70%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"NIFTY FMCG Index: 37606.05
Change: 26.1 (0.07%)

Open: 37673.25
HIGH: 37725.5
Low: 37559.75

Declines: 6
Advances: 9
Unchanged: 0

Week Change: 722.65 (1.96%)
Month Change: 107.95 (0.29%)
Year Change: 3214.20 (9.35%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"NIFTY IT Index: 39123.8
Change: 422.8 (1.09%)

Open: 38752.6
HIGH: 39286.35
Low: 38752.55

Declines: 1
Advances: 9
Unchanged: 0

Week Change: 1135.30 (2.99%)
Month Change: 3275.75 (9.14%)
Year Change: 14667.70 (59.98%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"NIFTY AUTO Index: 11114.55
Change: 177.65 (1.62%)

Open: 11001.3
HIGH: 11145.95
Low: 10998.35

Declines: 3
Advances: 12
Unchanged: 0

Week Change: 472.90 (4.44%)
Month Change: 325.80 (3.02%)
Year Change: 1842.05 (19.87%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"NIFTY BANK Index: 36421.9
Change: 940.2 (2.65%)

Open: 35585.2
HIGH: 36492.1
Low: 35526.6

Declines: 0
Advances: 12
Unchanged: 0

Week Change: 1364.00 (3.89%)
Month Change: 224.75 (0.62%)
Year Change: 5196.05 (16.64%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"NIFTY 500 Index: 15204.6
Change: 208.4 (1.39%)

Open: 15030.5
HIGH: 15220.05
Low: 15028.55

Declines: 127
Advances: 374
Unchanged: 0

Week Change: 477.00 (3.24%)
Month Change: 348.30 (2.34%)
Year Change: 3629.75 (31.36%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"NIFTY SMALLCAP100 Index: 11418.45
Change: 129.45 (1.15%)

Open: 11336.75
HIGH: 11451.6
Low: 11332.1

Declines: 32
Advances: 68
Unchanged: 0

Week Change: 546.85 (5.03%)
Month Change: 591.45 (5.46%)
Year Change: 4248.70 (59.26%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"NIFTY MIDCAP100 Index: 30788.0
Change: 345.1 (1.13%)

Open: 30487.75
HIGH: 30829.3
Low: 30483.65

Declines: 22
Advances: 78
Unchanged: 0

Week Change: 1044.85 (3.51%)
Month Change: 494.75 (1.63%)
Year Change: 9697.05 (45.98%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"NIFTY 100 Index: 17874.0
Change: 255.2 (1.45%)

Open: 17654.45
HIGH: 17894.15
Low: 17651.45

Declines: 18
Advances: 82
Unchanged: 0

Week Change: 522.20 (3.01%)
Month Change: 380.30 (2.17%)
Year Change: 3736.45 (26.43%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"NIFTY50 Index: 17625.7
Change: 271.65 (1.57%)

Open: 17387.15
HIGH: 17646.65
Low: 17383.3

Declines: 6
Advances: 44
Unchanged: 0

Week Change: 539.45 (3.16%)
Month Change: 429.00 (2.49%)
Year Change: 3607.20 (25.73%)

#IndianStockMarket #NSE #nifty #sensex",2022-01-03T10:45:00.000Z
"Top 5 Losers on 03-Jan-2022 in F&O

RAIN: ₹235.6
 -4.2 (-1.75%)
LAURUSLABS: ₹529.75
 -9.15 (-1.7%)
UBL: ₹1560.9
 -25.15 (-1.59%)
SYNGENE: ₹611
 -8.9 (-1.44%)
TATACOMM: ₹1444
 -20.45 (-1.4%)

#IndianStockMarket #NSE #nifty #sensex #FnO #bull #loses",2022-01-03T10:45:00.000Z
"#Nifty moved very strongly today increasing probabilities of an uptrend..

In Aug 2021, BSE Smallcap dropped by 7% nd we lost 30% of our profits.

BSE smallcap fell by 12% in last 3 months, but we didn't lose even a single pie of our profits this time.",2022-01-03T10:35:03.000Z
"Q:- Why did #nifty #banknifty moved higher , what happend ?
(Answer in brief)        10 point compulsory question 
(All reason welcome)

Bhasin saab ka 18-18.5k aa jayega ",2022-01-03T10:35:03.000Z
"NSE Indices (03-Jan-2022)

NIFTY 50: 17625.7
 271.65 (1.57%)

NIFTY BANK: 36421.9
 940.2 (2.65%)

NIFTY 100: 17874.0
 255.2 (1.45%)

NIFTY MIDCAP 100: 30788.0
 345.1 (1.13%)

NIFTY SMALLCAP 100: 11418.45
 129.45 (1.15%)

INDIA VIX: 16.4525
 0.23 (1.41%)

#nifty",2022-01-03T10:35:03.000Z
"Finally investors get happy New Year wish from #nifty or #sensex 

#Nifty 
#sensex",2022-01-03T10:35:03.000Z
"#Nifty #Banknifty 
Monster move today. 17450 taken out with force and bulls did not look back after that.
Some cool-off likely, but the bull party is well and truly on.
17450 is now a solid support.
Manage risk at all times.",2022-01-03T10:35:03.000Z
"ClosingBell 

#Sensex closed at 59183, Up by 929 points or +1.60%
#Nifty closed at 17626, Up by 272 points or +1.57%.
#BankNifty closed at 36422, Up by 940 pts or +2.65%",2022-01-03T10:35:03.000Z
"When the market fell in Dec 21, the Indian retailers were sustaining(I think) and now since the FIIs are back(I think), now those retailers will gain heavily right?

#StockMarket #nifty #banknifty",2022-01-03T10:35:03.000Z
"Excellent start for the year 2022 
#Nifty 
#banknifty",2022-01-03T10:35:03.000Z
"From tomorrow onwards,
In Nifty, till trend line breaks 
only remember one thing 

"" Buy the dip"" 

#trading #NIFTYFUTURE #Nifty",2022-01-03T10:35:03.000Z
"How was your day guys?
#Stockmarket #nifty #banknifty #BankNiftyOptions #BANKNIFTYFUTURE #nsetrading",2022-01-03T10:35:03.000Z
"#CLOSINGBELL: 

#NIFTY CLOSE-17,625.70, 271.65 POINTS UP 

#BANKNIFTY CLOSE-36,421.90, 940.20 POINTS UP 

#SENSEX CLOSE-59,183.22, 929.40 POINTS UP",2022-01-03T10:35:03.000Z
#nifty Bulls welcomes Year 2022 in Grand style ,2022-01-03T10:35:03.000Z
"So today is #nifty best gain on the first working day of the year since last one decade !!!
The morning shows the day !",2022-01-03T10:35:03.000Z
"#Nifty #Banknifty  
Gap-up opening tomorrow ? I think so.... atleast 50 plus points on Nifty.",2022-01-03T10:35:03.000Z
"#Nifty #Banknifty  
No matter what you think and why you think what you think, always manage risk very well.
Stay humble. Stay grounded. At all times.
Worship the market each day.",2022-01-03T10:35:03.000Z
"Blockbuster start by Market for 2022 

Shubh Shuruwat

#nifty #StocksToBuy #stocks #StockMarketindia #StockTrading",2022-01-03T10:35:03.000Z
Happy new year toh ab start hua #nifty #nifty50,2022-01-03T10:35:03.000Z
"NSE INDEX PROVISIONALLY ENDS UP 1.63% OR +283.05 POINTS AT 17637.10

#NSEIndia #Nifty #Index",2022-01-03T10:35:03.000Z
"Buy :
COMPINFO - 35.55, RAJESHEXPO - 847.95
#swingtrade #Nifty",2022-01-03T10:35:03.000Z
"Buy :
MINDACORP - 201.05, MSPL - 17.65, EVERESTIND - 584.2
#swingtrade #Nifty",2022-01-03T10:35:03.000Z
"What an Amazing Start of there year 2022
#NIfty 270+ up
#banknifty 1000 points up
All sectors performing especially Private bank-breaking out signaling a further strong move in BN in the coming session",2022-01-03T10:35:03.000Z
"Banknifty resistance at 36550.. do not c/f any calls. Flat to positive opening itself will not give much gain in premiums.. Buy tomorrow on dip.
#Nifty #Banknifty",2022-01-03T10:35:03.000Z
"#Nifty #Banknifty  
Bulls are in complete control now.",2022-01-03T10:35:03.000Z
"Added #ArchitOrganosys.
#Chemicals #Adhesives

#LongTerm #MyView

#Nifty  #Nifty50 #BankNifty #BNF",2022-01-03T10:35:03.000Z
"Blockbuster start by Market for 2022 

Shubh Shuruwat

#nifty #StocksToBuy #stocks #StockMarketindia #StockTrading",2022-01-03T10:08:59.000Z
Happy new year toh ab start hua #nifty #nifty50,2022-01-03T10:08:59.000Z
"NSE INDEX PROVISIONALLY ENDS UP 1.63% OR +283.05 POINTS AT 17637.10

#NSEIndia #Nifty #Index",2022-01-03T10:08:59.000Z
"Buy :
COMPINFO - 35.55, RAJESHEXPO - 847.95
#swingtrade #Nifty",2022-01-03T10:08:59.000Z
"Buy :
MINDACORP - 201.05, MSPL - 17.65, EVERESTIND - 584.2
#swingtrade #Nifty",2022-01-03T10:08:59.000Z
"What an Amazing Start of there year 2022
#NIfty 270+ up
#banknifty 1000 points up
All sectors performing especially Private bank-breaking out signaling a further strong move in BN in the coming session",2022-01-03T10:08:59.000Z
"Banknifty resistance at 36550.. do not c/f any calls. Flat to positive opening itself will not give much gain in premiums.. Buy tomorrow on dip.
#Nifty #Banknifty",2022-01-03T10:08:59.000Z
"#Nifty #Banknifty  
Bulls are in complete control now.",2022-01-03T10:08:59.000Z
"Added #ArchitOrganosys.
#Chemicals #Adhesives

#LongTerm #MyView

#Nifty  #Nifty50 #BankNifty #BNF",2022-01-03T10:08:59.000Z
#Banknifty outperformed #Nifty after long time that too on first trading  day of 2022 ,2022-01-03T10:08:59.000Z
"For overnight, I will be bullish on both #nifty and #banknifty 

With maximum size, I am expecting gap up or flat opening 

I have bought futures, sold otm put spreads, 

What is ur position for tomorrow?",2022-01-03T10:08:59.000Z
"Diesel Sales Rise In December, But Omicron Seen Dampening Demand

Indian state refiners' daily diesel sales rose in December from the previous month but a rapid surge in infections due to the Omicron coronavirus variant could hit fuel demand in Asia's third largest...
#Nifty…",2022-01-03T10:08:59.000Z
"Bulls take charge on the first day of trading in 2022. 

BSE Sensex zooms 958 points. 

#markets #bse #nifty",2022-01-03T10:08:59.000Z
"Catch 
@vineetjaiswal
, Deputy CEO (CoE), 
@VedantaLimited
, in conversation with 
@vikramchandra
 where they discuss sustainable manufacturing practices, getting carbon negative, and water positive, at the Microsoft #FutureReady Industry Week.
@MicrosoftIndia",2022-01-03T10:08:59.000Z
Ruk ja #Nifty ... sab bears ko aaj hi pel0ge to ATH kon banayga ? ,2022-01-03T10:08:59.000Z
"We can look for PSU banking for this year. The NPA cycle is at the lowest levels and with low interest rates psu banking has great value.

Top picks

PNB
BOB
SBI

#SENSEX
#Nifty",2022-01-03T10:08:59.000Z
"#Nifty #Banknifty  
Manage risk very well. Trade fearlessly at all times.
Cheers !",2022-01-03T10:08:59.000Z
"#Nifty #Banknifty  
If adverse market moves scare you, you have a problem with your risk management system. Fix it !",2022-01-03T10:08:59.000Z
"#Nifty #Banknifty  
If you are fighting this market, have pity on yourself. Show yourself some sympathy and save yourself.",2022-01-03T10:08:59.000Z
"#Nifty 17609+ ki closing krvao yr
Vrna twitter pe saare technical analyst kahenge
#Nifty failed to closed it's resistance
15000 is coming ",2022-01-03T10:08:59.000Z
"#Nifty #Banknifty  
High on 13th Dec was 17639.50. Today`s high, until now, is 17646.65. Price has a memory.",2022-01-03T10:08:59.000Z
"After Nifty kept on going up, I thought it would hit 17650 before reversing. But it reversed from 17646. Close enough. 

Now need to wait and see if it closes lower than those levels, or will it break the day's high once again.

#nifty #stocks",2022-01-03T10:08:59.000Z
"To everyone who bought the dip - Cheers! 

#NIFTY",2022-01-03T10:08:59.000Z
"#Nifty #Banknifty  
Join the A-team....  stop fighting the market. It is unbeatable.",2022-01-03T10:08:59.000Z
"#Nifty #Banknifty  
If you want to play this game, you`ve got to play it right. All the time.",2022-01-03T10:08:59.000Z
"#Nifty #Banknifty  
If you are fighting this market, have pity on yourself. Show yourself some sympathy and save yourself.",2022-01-03T09:30:55.000Z
"#Nifty 17609+ ki closing krvao yr
Vrna twitter pe saare technical analyst kahenge
#Nifty failed to closed it's resistance
15000 is coming ",2022-01-03T09:30:55.000Z
"#Nifty #Banknifty  
High on 13th Dec was 17639.50. Today`s high, until now, is 17646.65. Price has a memory.",2022-01-03T09:30:55.000Z
"After Nifty kept on going up, I thought it would hit 17650 before reversing. But it reversed from 17646. Close enough. 

Now need to wait and see if it closes lower than those levels, or will it break the day's high once again.

#nifty #stocks",2022-01-03T09:30:55.000Z
"To everyone who bought the dip - Cheers! 

#NIFTY",2022-01-03T09:30:55.000Z
"#Nifty #Banknifty  
Join the A-team....  stop fighting the market. It is unbeatable.",2022-01-03T09:30:55.000Z
"#Nifty #Banknifty  
If you want to play this game, you`ve got to play it right. All the time.",2022-01-03T09:30:55.000Z
"#Nifty #Banknifty 
Trade what you see and not what you think.",2022-01-03T09:30:55.000Z
"#Omicron cases rising rapidly.

#Nifty : "" #MeToo ""
#banknifty : "" #MeToo """,2022-01-03T09:30:55.000Z
Mahii maar raha hai…. FII khareed raha hai  #banknifty #nifty #sensex,2022-01-03T09:30:55.000Z
"There are no experts in the stock market, there are only winners and losers!!! 

#Nifty #nifty50 #StocksToTrade #StocksToBuy #Stocks #StockMarketindia",2022-01-03T09:30:55.000Z
Buy activated at 17641 tajes #Nifty to 17797,2022-01-03T09:30:55.000Z
What is happening to the market? 1.5% up  #Nifty,2022-01-03T09:30:55.000Z
"Profit Sharing guys enjoying #Nifty & #BankNifty moves.

With Sail, Jindal Steel , Ambuja Cements, Icici Bank.

We play BIG and long term.

Trust us cream taken by us today.

God Bless All. ",2022-01-03T09:30:55.000Z
"AFFLE India keep an eye...

#StocksToTrade #StocksToBuy #Stocks #stockstowatch #Nifty #nifty50",2022-01-03T09:30:55.000Z
"Nifty has minor resistance at 17650

If crosses that 17800+ on cards

17600 to 17700 total call OI is around 77 lacs and no unwinding seen till now.

Imagine if that unwinding starts to happen Nifty could move to 17900

Huge support at 17500 as per OI data

#Nifty 
#Markets 
#OI",2022-01-03T09:30:55.000Z
Waiting for IV spike to deploy first IF of this year#2022. Will plan to deploy EOD if there if #Nifty  drops below 17.6k. 17.6k looks like resistance and hence IF may get advantage of consolidation around this level. Will keep you posted.,2022-01-03T09:30:55.000Z
"Nifty about to strike it's daily swing high, if closes above it today then long term bearishness might get over. Lessssgoooo
#indices
#Nifty 
#Niftybank",2022-01-03T09:30:55.000Z
"We can clearly see that there are no volumes in the market and its going up like anything. That is one of the reason the fear index/vix is rising. 
But i am bullish till 5th of jan as it is very important in terms of time analysis.
#GANN #banknifty #Nifty",2022-01-03T09:30:55.000Z
now all the short will gone. #banknifty #Nifty,2022-01-03T09:30:55.000Z
"So 17600 breached
can we close above 17650
#nifty",2022-01-03T09:30:55.000Z
"21500 by apr-may 22 !?

#nifty50 #Nifty #NIFTYFUTURE #Niftybank",2022-01-03T09:30:55.000Z
"Nifty at ~17620 now. 

Dear Bears,

Kab khoon khaulega tumhara? (When will your blood boil?)

#Nifty #nifty50 #banknifty #stockmarkets #StockMarketindia #NIFTYFUTURE #OptionsTrading",2022-01-03T09:30:55.000Z
"#Nifty #Banknifty #NIftyfuture #Bankniftyfuture 
#Cnxmidcap100 
Near 16400 when I gave buy we have omricon fear  

Now mkt raised 1200 points Even omricon raised 3/4 times 

Am not connecting it directly 

But people have short memory 
I was bullish when fear now not in greed",2022-01-03T09:30:55.000Z
"17690 is strong resistance now for Nifty Fut.

#nifty50
#BN
#NIFTYFUTURE 
#Nifty",2022-01-03T09:30:55.000Z
"So 17600 breached
can we close above 17650
#nifty",2022-01-03T09:00:37.000Z
"21500 by apr-may 22 !?

#nifty50 #Nifty #NIFTYFUTURE #Niftybank",2022-01-03T09:00:37.000Z
"Nifty at ~17620 now. 

Dear Bears,

Kab khoon khaulega tumhara? (When will your blood boil?)

#Nifty #nifty50 #banknifty #stockmarkets #StockMarketindia #NIFTYFUTURE #OptionsTrading",2022-01-03T09:00:37.000Z
"#Nifty #Banknifty #NIftyfuture #Bankniftyfuture 
#Cnxmidcap100 
Near 16400 when I gave buy we have omricon fear  

Now mkt raised 1200 points Even omricon raised 3/4 times 

Am not connecting it directly 

But people have short memory 
I was bullish when fear now not in greed",2022-01-03T09:00:37.000Z
"17690 is strong resistance now for Nifty Fut.

#nifty50
#BN
#NIFTYFUTURE 
#Nifty",2022-01-03T09:00:37.000Z
"Shorts trapped in #Nifty now, #BankNifty longs getting liquidated, words on the street. 17570 important level to hold for today's closing.",2022-01-03T09:00:37.000Z
"Sudden Spike in #Nifty today also note vix was not reduced instead raised with 1.71% ....

Be cautious...",2022-01-03T09:00:37.000Z
"Emerging Market Vs Developed Market

2021 clearly showed that #Nifty decoupled from EMs & coupled with DMs

FTSE +14%
CAC +33%
DAX +16%
S&P500 +27%
Nifty +24%

Many became bearish comparing EM equities like China, Brazil, HK with Nifty

It's still not late to be a bull",2022-01-03T09:00:37.000Z
"#NIFTY 17400 CE 135 TO 240 MADE HIGH 

SINGLE LOT PROFIT :- 

ROI IN INTRADAY :- 70%

THIS IS POWER OF ANALYSIS",2022-01-03T09:00:37.000Z
"There's no stopping Nifty now, is there? #17600 #nifty",2022-01-03T09:00:37.000Z
"#Reliance and IT are not firing today that much. It's mostly #banknifty. If those two contribute, it'll be higher. #Nifty",2022-01-03T09:00:37.000Z
Vengeance #Nifty #Banknifty,2022-01-03T09:00:37.000Z
"If #Nifty closes above 17640... Bullish Trend will start..

But some weakness seems..

Let wait where  or .... Wins...",2022-01-03T09:00:37.000Z
"I repeat...mere knowing the direction is not enough to make money in #optionstrading. U need proper entry exit point along the market direction. 
#banknifty 
#nifty",2022-01-03T09:00:37.000Z
Predict #Nifty/#Sensex returns in 2022,2022-01-03T09:00:37.000Z
"KMIs + Price action + Data all were Bullish.... since 9.30
& still if you Shorted, then odds were against you. Simple.

#nifty #banknifty",2022-01-03T09:00:37.000Z
"Nifty 50 On Fire . 

Why I can't See Nifty 15000 Tweets Anymore . 
#Nifty #TataMotors",2022-01-03T09:00:37.000Z
"Well looks like market has turned!! Hopefully it's gonna break the 17600 resistance and reach 18K by 12 Jan!!
#trading #FNO #Nifty",2022-01-03T09:00:37.000Z
"Those who waiting for pullback to get into longs are the ones who will be busy shorting from 11 am. Never try to place a trade against a context. Expecting a dip will trick your mind to short. If there is a pull back go long, else think it's not your day. 

#Nifty #Banknifty",2022-01-03T09:00:37.000Z
FII ki zordar khareedi. #Nifty #BankNifty,2022-01-03T09:00:37.000Z
"#Nifty #Banknifty 
Next - 
17639
17806",2022-01-03T09:00:37.000Z
"#Nifty 
#banknifty 
Wipro Made Top, Be Causation over here cmp 717 look for level 562  long time frame only for study propose",2022-01-03T09:00:37.000Z
"Some profit taking may happen
17600 is a stiff resistance
#nifty #banknifty",2022-01-03T09:00:37.000Z
"आज 
@AnilSinghvi_
 सर
 ने ट्रेंड निगेटीव से न्युट्रल किया है... क्या कल न्युट्रल से पाॅसिटीव हो जाएगा... only 20 pts..
#Nifty@17580 ",2022-01-03T09:00:37.000Z
"Movement post 1 pm gonna decide the strength of the trend...

For a Trend to emerge, the final closing must be in the upper range of the day.

#NIFTY  #BANKNIFTY",2022-01-03T09:00:37.000Z
"KMIs + Price action + Data all were Bullish.... since 9.30
& still if you Shorted, then odds were against you. Simple.

#nifty #banknifty",2022-01-03T08:36:05.000Z
"Nifty 50 On Fire . 

Why I can't See Nifty 15000 Tweets Anymore . 
#Nifty #TataMotors",2022-01-03T08:36:05.000Z
"Well looks like market has turned!! Hopefully it's gonna break the 17600 resistance and reach 18K by 12 Jan!!
#trading #FNO #Nifty",2022-01-03T08:36:05.000Z
"Those who waiting for pullback to get into longs are the ones who will be busy shorting from 11 am. Never try to place a trade against a context. Expecting a dip will trick your mind to short. If there is a pull back go long, else think it's not your day. 

#Nifty #Banknifty",2022-01-03T08:36:05.000Z
FII ki zordar khareedi. #Nifty #BankNifty,2022-01-03T08:36:05.000Z
"#Nifty #Banknifty 
Next - 
17639
17806",2022-01-03T08:36:05.000Z
"#Nifty 
#banknifty 
Wipro Made Top, Be Causation over here cmp 717 look for level 562  long time frame only for study propose",2022-01-03T08:36:05.000Z
"Some profit taking may happen
17600 is a stiff resistance
#nifty #banknifty",2022-01-03T08:36:05.000Z
"आज 
@AnilSinghvi_
 सर
 ने ट्रेंड निगेटीव से न्युट्रल किया है... क्या कल न्युट्रल से पाॅसिटीव हो जाएगा... only 20 pts..
#Nifty@17580 ",2022-01-03T08:36:05.000Z
"Movement post 1 pm gonna decide the strength of the trend...

For a Trend to emerge, the final closing must be in the upper range of the day.

#NIFTY  #BANKNIFTY",2022-01-03T08:36:05.000Z
"சென்செக்ஸ் குறியீடு 59,000 புள்ளிகளை எட்டியுள்ளது

சென்செக்ஸ் குறியீடு 801.92  புள்ளிகள் உயர்ந்து 59,055.74 புள்ளிகளை எட்டியுள்ளது

நிஃப்டி குறியீடு 227.95 புள்ளிகள் உயர்ந்து 17,582 புள்ளிகளை எட்டியுள்ளது

#Sensex #Nifty #சென்செக்ஸ்",2022-01-03T08:36:05.000Z
"Support for Nifty future is 17568.
Best of luck.
#nifty50  #Nifty #Niftybank #intradaytrading",2022-01-03T08:36:05.000Z
"Nifty above 17585 and 43 Out Of The 50 Nifty Constituents advance 

#nifty #nse #stockmarketupdate #Investing #India",2022-01-03T08:36:05.000Z
"NIFTY, Now @ 17582

Look @ 06-Jan-2022, 17600 PE, NOW @ 110

#nifty #sp #bnf",2022-01-03T08:36:05.000Z
For me #nifty tops for today,2022-01-03T08:36:05.000Z
"#Nifty #Banknifty #NIftyfuture #Bankniftyfuture 
#Cnxmidcap100 
#Bajfinance 
Bajfinance 7203  up 3.25%

Sold for positional 

Big bears waiting in this",2022-01-03T08:36:05.000Z
Nifty above 17585 and 43 Out Of The 50 Nifty Constituents advance #nifty #nse #stockmarketupdate #Investing #India,2022-01-03T08:36:05.000Z
"#Investing, #Businessandfinanace 

Imp GANN Angle . 
#Nifty: 17660
#Banknifty : 36290

Imp #GANN No. 
Nifty : 17600, 18300 
Bank Nifty : 36100, 37100 

#nifty, #banknifty, #silver #gold",2022-01-03T08:36:05.000Z
"#Nifty #Banknifty 
Stop following the news.
Stop following all furus.",2022-01-03T08:36:05.000Z
"#Nifty #BankNifty #DataAnalysis

Nifty range - 17400-17600
BNifty range - 35500-36000

Nifty currently 17581
BNifty currently 36178

I will wait for some cool off for long side buying or selling outs right now. ALL WITH PROPER STOP LOSS.",2022-01-03T08:36:05.000Z
"#StockMarket  is once again is doing well into upward mode which was down trend, we hope it stabilizes  soon and crosses its land marks in future as the fundamentals are strong 
@BSEIndia
 #Sensex #Nifty",2022-01-03T08:36:05.000Z
#Nifty sell 17500 PE at cmp 78 sl above 93 tgt 64-51,2022-01-03T08:36:05.000Z
"Booked small profit in Nifty options long trade. Looks like its losing momentum. Might reverse, might not. 

Cannot catch whole trend. So better to exit with decent profits. 

Determine Risk:Reward beforehand so there is no confusion while trade is live.

#nifty #StockMarket",2022-01-03T08:36:05.000Z
"FINO PAYMENTS BANK: BANK RECEIPT OF RBI APPROVAL FOR CROSS BORDER REMITTANCE THROUGH MONEY TRANSFER SERVICE SCHEME (MTSS)

#FinoPaymentsBank #Nifty #ShareMarket",2022-01-03T08:36:05.000Z
"For someone who relies entirely on Stock Market for a living, I surprise people with my total lack of awareness of the headline index figures! 

#Nifty 
#SENSEX",2022-01-03T08:36:05.000Z
"#Nifty #Banknifty #NIftyfuture #Bankniftyfuture 
#Cnxmidcap100 
#Bajfinance 
Bajfinance 7203  up 3.25%

Sold for positional 

Big bears waiting in this",2022-01-03T07:57:46.000Z
Nifty above 17585 and 43 Out Of The 50 Nifty Constituents advance #nifty #nse #stockmarketupdate #Investing #India,2022-01-03T07:57:46.000Z
"#Investing, #Businessandfinanace 

Imp GANN Angle . 
#Nifty: 17660
#Banknifty : 36290

Imp #GANN No. 
Nifty : 17600, 18300 
Bank Nifty : 36100, 37100 

#nifty, #banknifty, #silver #gold",2022-01-03T07:57:46.000Z
"#Nifty #Banknifty 
Stop following the news.
Stop following all furus.",2022-01-03T07:57:46.000Z
"#Nifty #BankNifty #DataAnalysis

Nifty range - 17400-17600
BNifty range - 35500-36000

Nifty currently 17581
BNifty currently 36178

I will wait for some cool off for long side buying or selling outs right now. ALL WITH PROPER STOP LOSS.",2022-01-03T07:57:46.000Z
