tweet,time
Nifty gonna fall back to the level of 16500 #Nifty,2022-01-24T10:29:41.000Z
"Tomato ke bhav me zomato 

Da_Laal Street... 

#Nifty #sensex #marketcrash",2022-01-24T10:29:41.000Z
I think I see nifty in 17100 range in pre open any body noted same #Nifty,2022-01-24T10:29:41.000Z
"Blood on the dance floor.
#Nifty #NASDAQ100 #hsi #msciChile #idx",2022-01-24T10:29:41.000Z
"Indian market closing bell:

Indices witnessed a steep fall with #Sensex and #Nifty down 2.6%.

All the sectoral indices ended in the red.

JSW Steel, Bajaj Finance were top losers while only Cipla and ONGC gained.

Forex reserves rose by $2.2B to $635B till Jan 14.",2022-01-24T10:29:41.000Z
There are too many overnight ITM OI in put chain. A gap down opening of even 100 points may wipe out many accounts tomorrow. #NIFTY #NIFTY50 #NIFTYFUTURE,2022-01-24T10:29:41.000Z
"#IT 
#Realty
#smallcaps 
This indices have contributed nearly 10% fall in one week .
#Nifty",2022-01-24T10:29:41.000Z
"Today's move in market in one word - Havoc 

#Nifty #BankNifty",2022-01-24T10:29:41.000Z
"The only place I hate the color RED, is the charts.
 #Nifty #Sensex #buythedip #StocksInFocus",2022-01-24T10:29:41.000Z
"Aaj Market Itna Nai Gira Jitni Rana Ayyub Giri Hai!

#Nifty #RanaAyyub",2022-01-24T10:29:41.000Z
"Tomato ke bhav me zomato 

Da_Laal Street... 

#Nifty #sensex #marketcrash",2022-01-24T10:22:10.000Z
I think I see nifty in 17100 range in pre open any body noted same #Nifty,2022-01-24T10:22:10.000Z
"Blood on the dance floor.
#Nifty #NASDAQ100 #hsi #msciChile #idx",2022-01-24T10:22:10.000Z
"Indian market closing bell:

Indices witnessed a steep fall with #Sensex and #Nifty down 2.6%.

All the sectoral indices ended in the red.

JSW Steel, Bajaj Finance were top losers while only Cipla and ONGC gained.

Forex reserves rose by $2.2B to $635B till Jan 14.",2022-01-24T10:22:10.000Z
There are too many overnight ITM OI in put chain. A gap down opening of even 100 points may wipe out many accounts tomorrow. #NIFTY #NIFTY50 #NIFTYFUTURE,2022-01-24T10:22:10.000Z
"#IT 
#Realty
#smallcaps 
This indices have contributed nearly 10% fall in one week .
#Nifty",2022-01-24T10:22:10.000Z
"Today's move in market in one word - Havoc 

#Nifty #BankNifty",2022-01-24T10:22:10.000Z
"The only place I hate the color RED, is the charts.
 #Nifty #Sensex #buythedip #StocksInFocus",2022-01-24T10:22:10.000Z
"Aaj Market Itna Nai Gira Jitni Rana Ayyub Giri Hai!

#Nifty #RanaAyyub",2022-01-24T10:22:10.000Z
Disastrous day! Broke the system's rule and paid the price. Took a big hit in #Infy booked loss -3.6% for the day. Today created a complex trade overnight short position for this week expiry but next long in FEB expiry #Nifty. Expecting lower opening tomorrow. #StockMarket,2022-01-24T10:22:10.000Z
Yeh budget ki rally hai kya ? #Nifty,2022-01-24T10:22:10.000Z
#Nifty has closed very close to the 61.8% retracement level of the rise from 164xx till 18350. It also managed to save the breakout retest levels. This is a positive setup IMO!,2022-01-24T10:22:10.000Z
"She: Tell me those 3 magic words

He: Buy the dip #sensex #Nifty",2022-01-24T10:22:10.000Z
Today is that day where my positions are too goood for my portfolio returns #banknifty #nifty,2022-01-24T10:22:10.000Z
"It was half Million Profit day , sala fir bhi Aisa Fall sone nai deta .
Majje lene ka mausam tha aj
#Nifty",2022-01-24T10:22:10.000Z
"#Nifty 
17149.10
-468.05 (-2.66%)

#SENSEX 
57491.51
-1545.67 (-2.62%)
#stockmarkets #nseupdates",2022-01-24T10:22:10.000Z
मार्केट ने आज सबके गुर्दे छील दिए … #BearDown  #Nifty,2022-01-24T10:22:10.000Z
Time to shift from Weak hand to Strong begins.  Patience is key. These are cycles.. one round of low interest rates era near ending. Now strong and resilient will outperform. Align with them. Best is to have Mutual Fund if do not have expertise. #Nifty #Market #Mutualfund,2022-01-24T10:22:10.000Z
"Anyone bought nifty jan 17000 pe today?

Plz anss please

#stockmarket #stockmarketindia #Nifty #nifty50 #Options #optiontrading",2022-01-24T10:22:10.000Z
"#Nifty 24-01-2022
Open 17575 (Gap down)
High 17599
Low 16997
Close 17149

Nifty breaks its Fibonacci support of 17155 and close below of that. We may see more fall in upcoming days.

Views are totally personal",2022-01-24T10:22:10.000Z
"Sentiment & undertone on run upto #Budget2022 gets negative & nervous from #nifty breakdown at 17000-17350 (low 16997) and #banknifty at 36500-37350 (low 36375) - significant loss in 1st lap of 2022! 

Hope big picture stay firm at 16350-18350 (34150-38850) for rest of Q1/2022!",2022-01-24T10:22:10.000Z
"CLOSING BELL: #Sensex logs biggest daily fall since Nov, sinks 1,546 ; #Nifty takes losing run to 5th day, plummets 2.7%",2022-01-24T10:22:10.000Z
"#Nifty #Banknifty 
Brutal selling... don`t know how many bulls survived this. That is what this market is all about. Vicious moves at times.. sometimes on the upside and sometimes on the downside.
Manage risk very well at all times.
Cheers !",2022-01-24T10:22:10.000Z
"#Nifty Spot Adjusted Closing At 17149.10

#BankNifty Spot Adjusted Closing At 36947.55

No Change...

Hold With Patience..

Trust Me...

#PowerTrade With #A3RT 
100% Committed Only For Huge Return",2022-01-24T10:22:10.000Z
"Portfolio loss is 5.3% today.
Happy! That you performed better?

#StockMarket #Nifty",2022-01-24T10:22:10.000Z
"CLOSING BELL: #Sensex logs biggest daily fall since Nov, sinks 1,546 ; #Nifty takes losing run to 5th day, plummets 2.7%",2022-01-24T10:07:56.000Z
"#Nifty #Banknifty 
Brutal selling... don`t know how many bulls survived this. That is what this market is all about. Vicious moves at times.. sometimes on the upside and sometimes on the downside.
Manage risk very well at all times.
Cheers !",2022-01-24T10:07:56.000Z
"#Nifty Spot Adjusted Closing At 17149.10

#BankNifty Spot Adjusted Closing At 36947.55

No Change...

Hold With Patience..

Trust Me...

#PowerTrade With #A3RT 
100% Committed Only For Huge Return",2022-01-24T10:07:56.000Z
"Portfolio loss is 5.3% today.
Happy! That you performed better?

#StockMarket #Nifty",2022-01-24T10:07:56.000Z
"Me to Nifty today:

Pal bhar thahar jao
Portfolio ye sambhal jaye
Kaise tumhe roka karoon

Margin call aata, har stock phisal jaye,
Demat main aur paise bharoon

Bin bole losses tumse karoon
Agar tum saath ho

#Nifty 
#StockMarket",2022-01-24T10:07:56.000Z
"Stock market looks like Communist manifesto right now, Everything seems red red
#StockMarket #stockmarketcrash #stockmarkets #Sensex #Nifty #Communist",2022-01-24T10:07:56.000Z
"Closing Bell : Carnage on D-Street as Nifty ends below 17,200. 
BSE Sensex drops 1,545 points; IT, metal, realty worst hit.

#Bears #Markets #BSE #Nifty #stockmarkets",2022-01-24T10:07:56.000Z
"Top 3 imaginary characters made by man

1.Unicorn
2.Santa Clause
3. Profitable Option Buyer 

#NIFTY #StockMarket #buythedip",2022-01-24T10:07:56.000Z
"Markets down....no new Warren quotes seen today....
#Nifty #marketcrash #NIFTYIT #NIFTYFUTURE #niftybank #sensex",2022-01-24T10:07:56.000Z
"#CLOSINGBELL: 

#NIFTY CLOSE-17,149.10, 468.05 POINTS DOWN 

#BANKNIFTY CLOSE-36,947.55, 626.75 POINTS 

#SENSEX CLOSE-57,491.51, 1545.67 POINTS DOWN",2022-01-24T10:07:56.000Z
"“Dalaal street” more like “Da-Laal”street 
Time to save your long term portfolio or  infuse new capital and start shopping quality again? 
#Nifty #bloodbath",2022-01-24T10:07:56.000Z
Guess FII TODAY CASH SALE FIGURES ?? #NIFTY #TCS #Infy,2022-01-24T10:07:56.000Z
"Stock Market Crash: #Sensex sheds 1,900 points, #Nifty  below 17,100; all sectors in the red; investors lose nearly Rs 8 lakh crore; India VIX surges 24%",2022-01-24T10:07:56.000Z
"निफ़्टी टूटा ५०४ पॉंट  , सेन्सेक्स टूटा १६५० पॉंट. कई महीनो का सबसे बदा घाटा #StockMarket #nifty #sensex",2022-01-24T10:07:56.000Z
#Nifty ने आज सबके तोते उड़ा दिए हैं चाहे वो इनवेस्टर्स हो या ट्रेडर,2022-01-24T10:07:56.000Z
"What did you do after today's #marketcrash #banknifty
#Nifty #buythedip",2022-01-24T10:07:56.000Z
"टोमेटो के भाव में #Zomato
#Nifty #NIFTYFUTURE
#marketcrash",2022-01-24T10:07:56.000Z
Closed all the #short positions in #nifty and #banknifty. Will review tomorrow. #banknifty is giving a hint of #reversal and nifty is neutral. Let's see what market does tomorrow.,2022-01-24T10:07:56.000Z
"Sensex: -2.48%
#Nifty: -2.86%",2022-01-24T10:07:56.000Z
"330 PM karne ke liye bhagwan ko bada sa thank you. 

#Nifty #NIFTYFUTURE",2022-01-24T10:07:56.000Z
"Republic Day Sale 2022!
#StockMarket #Nifty",2022-01-24T10:07:56.000Z
"""I will tell you how to become rich. Close the doors. Be fearful when others are greedy. Be greedy when others are fearful."" - Warren Buffet

#buythedip #MotivationalMonday #FundsIndiaBroking #NSE #BSE #StockMarket #FundsIndia #Equity #Nifty #EquityResearch #BankNifty",2022-01-24T10:07:56.000Z
"Bloodbath on Dalal Street. Sensex plummeted 1.5k points in a single day.

#StockMarket #stockmarkets #stocks #stockmarketcrash #StocksMarket #indianstockmarket #dalal #Nifty",2022-01-24T10:07:56.000Z
"#bhasin bura samay nikal gya #ashumadan gale tk bhre hain long 
@AnilSinghvi_
  sb machine trading ki glti hai #retail the innocent #pushpa #Nifty #banknifty",2022-01-24T10:07:56.000Z
"Hey 
@zomato
 

Can you give me tip to buy you after every dip ? 

#Nifty",2022-01-24T10:07:56.000Z
"Republic Day Sale 2022!
#StockMarket #Nifty",2022-01-24T10:03:14.000Z
"""I will tell you how to become rich. Close the doors. Be fearful when others are greedy. Be greedy when others are fearful."" - Warren Buffet

#buythedip #MotivationalMonday #FundsIndiaBroking #NSE #BSE #StockMarket #FundsIndia #Equity #Nifty #EquityResearch #BankNifty",2022-01-24T10:03:14.000Z
"Bloodbath on Dalal Street. Sensex plummeted 1.5k points in a single day.

#StockMarket #stockmarkets #stocks #stockmarketcrash #StocksMarket #indianstockmarket #dalal #Nifty",2022-01-24T10:03:14.000Z
"#bhasin bura samay nikal gya #ashumadan gale tk bhre hain long 
@AnilSinghvi_
  sb machine trading ki glti hai #retail the innocent #pushpa #Nifty #banknifty",2022-01-24T10:03:14.000Z
"Hey 
@zomato
 

Can you give me tip to buy you after every dip ? 

#Nifty",2022-01-24T10:03:14.000Z
#Nifty Feb futures looks good  17183 to 17000 can test 17666. Buy Nifty 16800 3 Feb expiry put at 165.,2022-01-24T10:03:14.000Z
"Buy the dip wale log kaha h 
#Nifty",2022-01-24T10:03:14.000Z
Just ordered from zomato and paid through paytm to give moral support.  #sharemarket #sharemarket #Nifty #Budget2022 #Paytm #Zomato,2022-01-24T10:03:14.000Z
"Time to shift from Weak hand to Strong begins.  Patience is key. These are cycles ...one round of low interest rates era near ending. Now strong and resilient will outperform. Align with them. Best is to have Mutual Fund if do not have expertise.
#Nifty",2022-01-24T10:03:14.000Z
"Many were expecting #NASDAQ connection

#NIFTY correction came out of syllabus 

#Investing #StockMarket",2022-01-24T10:03:14.000Z
If your portfolio is down by 5% today then you are doing good.. #sharemarket #sensex #Nifty,2022-01-24T10:03:14.000Z
"One important point to keep in mind during corrections. 

Bad companies loose capital permanently while Good companies bounce back faster & stronger.

Know what you own!

#marketcrash #investing #MONEY #Nifty",2022-01-24T10:03:14.000Z
saved my followers from Last 2 falls in #Nifty by calling out the Last 2 Tops in advance ! I am trying my best to help out retailers to save their money and recover the lost money in #StockMarket !,2022-01-24T10:03:14.000Z
"Seems 
@_anujsinghal
 the worst is priced in at this hour 2:20 pm. I am getting ready for the next move to glide past All Time Highs on #Nifty. Yess!",2022-01-24T10:03:14.000Z
"It may all sound very bearish but technically #Nifty is range bound between 17000 to 18000, Since there's too many retail traders, they are all panicking :)",2022-01-24T10:03:14.000Z
"Buy :
PREMEXPLN - 280.2
#swingtrade #Nifty",2022-01-24T10:03:14.000Z
"HDFC AMC: NET PROFIT 3.6B VS 3.7B YOY
EST: 3.7B

MISSES EST
POOR YOY

#HdfcAmc #nifty #nse",2022-01-24T10:03:14.000Z
"No experts comments thread suggestion tweets are coming today why not .

#Nifty",2022-01-24T10:03:14.000Z
"Me - Why Zomato is falling?... 

Friend-  Because I have bought it 

#Zomato 
#Nifty",2022-01-24T10:03:14.000Z
"What I had learn in this past 2 months of trading was 
1.Use every opportunity
2.Take calculated rist 
3.Aim High / Earn high !
These corrections doesn't matter while ur vision is Enhanced!
What's today?
#stockmarkets
#Nifty
#sharemarket #buythedip #cryptotrading #banknifty",2022-01-24T10:03:14.000Z
"I don't see the correction Becoz of global situations. FII and DII are booking profits as markets & stocks have over streched valuations.

Between retail investors are only losing who entered after rally!

#rip
#nifty",2022-01-24T10:03:14.000Z
"#Nifty #sensex #Paytm #Zomato
Investors today:",2022-01-24T10:03:14.000Z
"Nifty RSI
Hourly : 26.50
Daily: 36.50
Weekly : 50.10
Monthly : 71.10

Over sold kanha hai ? 

#Nifty #Bulls #Bears",2022-01-24T10:03:14.000Z
"Kisi ne budget leak kar diya kya..? 
#Nifty",2022-01-24T10:03:14.000Z
"Tooth decay hojaayega, lekin theta decay nahi hoga. #Nifty",2022-01-24T10:03:14.000Z
"I don't see the correction Becoz of global situations. FII and DII are booking profits as markets & stocks have over streched valuations.

Between retail investors are only losing who entered after rally!

#rip
#nifty",2022-01-24T09:55:17.000Z
"#Nifty #sensex #Paytm #Zomato
Investors today:",2022-01-24T09:55:17.000Z
"Nifty RSI
Hourly : 26.50
Daily: 36.50
Weekly : 50.10
Monthly : 71.10

Over sold kanha hai ? 

#Nifty #Bulls #Bears",2022-01-24T09:55:17.000Z
"Kisi ne budget leak kar diya kya..? 
#Nifty",2022-01-24T09:55:17.000Z
"Tooth decay hojaayega, lekin theta decay nahi hoga. #Nifty",2022-01-24T09:55:17.000Z
Respect the Market. Don't fight against it otherwise you'll wipeout all your capital gain. #Nifty #banknifty #SGX #SENSEX,2022-01-24T09:55:17.000Z
"Markets down, but can’t put in money.. coz put the allotted funds in ELSS  
Does it happen with you too?
#sensex #stockstowatch #StockMarket #Nifty #bse #NSE",2022-01-24T09:55:17.000Z
"Personally worst trading day of my career, had some open put side sell positions.
Hope to recover back next month.
#Markets #Investing #nifty #banknifty",2022-01-24T09:55:17.000Z
"Yeh kaun log hai jo nifty ka support 0 bata rhe hai 

#Nifty",2022-01-24T09:55:17.000Z
"#Nifty 17140, -2.7% 15 mts to go!
Advance-Decline about 4% in A & B Groups and 16% in X Group.
A typical indicator that markets will bounce back tomorrow! Whatever it means!",2022-01-24T09:55:17.000Z
"Time to go for shopping
start with 50%, 25%, 25%

#trading #investing #Nifty #BREAKOUTSTOCKS #optiontrading",2022-01-24T09:55:17.000Z
"Only support today is 3.30 PM

#Nifty 
#sharemarket 
#StockMarket",2022-01-24T09:55:17.000Z
Today nifty touched 17000 mark biggest fall that I have seen till date. Reasons Global pressure for selling tech stocks #stockmarket #nifty #crash,2022-01-24T09:55:17.000Z
"રેલીની રાહ જોતા હતા

રેલો આવી ગયો...



#Nifty",2022-01-24T09:55:17.000Z
"APOLLO PIPES: Q3 SL NET PROFIT RUPEES 113M VS 163M (YOY); 141M (QOQ)

APOLLO PIPES: Q3 EBITDA 216M RUPEES VS 255M (YOY) || Q3 EBITDA MARGIN 11.33% VS 19.90% (YOY)
POOR YOY
POOR QOQ

#ApolloPipes #Q3FY22 #nifty #nse",2022-01-24T09:55:17.000Z
"Whatta rollercoaster in intraday MTM
+30K>-3k>-29k>-49k>-62k>-83k>-96k>-42k>+9k>-22k>+8k

Tax n brokrg wl take away whatevr li'l positive thr is, bt more thn tht I'm concerned bou my mental/emotional capital. This day took a toll.Not tradin until after budget.#Nifty #banknifty",2022-01-24T09:55:17.000Z
"Your long term portfolio is like a bar of soap - more you touch it, smaller it gets.
#StocksToBuy #Nifty #nifty50 #NSE #sensex #DowJones #NASDAQ",2022-01-24T09:55:17.000Z
"First positive close on the hourly for the day. Any bulls alive?

#Nifty #Sensex #Equity",2022-01-24T09:55:17.000Z
"#Nifty 
Cmp: 17150

One can consider accumulating index ETF's on these levels.",2022-01-24T09:55:17.000Z
"Don't get panic in this fall.
If you are weak in picking good equities then
Invest in Nifty/BankNifty ETF's
Or directly in MF.
Remember 
Fall is temporary but growth is permanent.


#Nifty
#investing",2022-01-24T09:55:17.000Z
"Just witnessed 500 point upmove in bank nifty in few minutes 
Crazy week ahead guaranteed.
#Nifty #banknifty #sharemarket",2022-01-24T09:55:17.000Z
"Bad Red Day..

#Red #StockMarket #Nifty",2022-01-24T09:55:17.000Z
"Bosses all over the world are getting sick leave requests as workers have been feeling under the weather! The market is following suit. Both the #Nifty which closed at 17,617, and #Sensex which closed at 59,037, were down by over 3.5%.",2022-01-24T09:55:17.000Z
"#Nifty
Nifty kumpa pattitu erukka",2022-01-24T09:55:17.000Z
"Markets fall:- Probably bad budget, inflation, fed, interest rates etc.

Markets rise:- Capex revival, Economy recovering, good Earnings growth. 
Ignore the noise, focus bottoms up. Look for companies that have both Valuation & earnings growth in their favour.  #Nifty #banknifty",2022-01-24T09:55:17.000Z
"Bosses all over the world are getting sick leave requests as workers have been feeling under the weather! The market is following suit. Both the #Nifty which closed at 17,617, and #Sensex which closed at 59,037, were down by over 3.5%.",2022-01-24T09:48:01.000Z
"#Nifty
Nifty kumpa pattitu erukka",2022-01-24T09:48:01.000Z
"Markets fall:- Probably bad budget, inflation, fed, interest rates etc.

Markets rise:- Capex revival, Economy recovering, good Earnings growth. 
Ignore the noise, focus bottoms up. Look for companies that have both Valuation & earnings growth in their favour.  #Nifty #banknifty",2022-01-24T09:48:01.000Z
"Buy 9 CURMON #NIFTY contracts at 17111.8, Sell 8 CURMON #BANKNIFTY contracts at 36760.3. Confidence = 71%, on 2022-01-24::15:07:03",2022-01-24T09:48:01.000Z
"In today's fall, market discounted the emerging war equations between Saudi Arabia led group including UAE and Yemen Houti rebels backed by Russia, China and Iran.

#Nifty #stockmarketcrash",2022-01-24T09:48:01.000Z
"Strong v shaped recovery expected. Do not short beware.
Be alert. I am sure everyone must be saying that only and shorter are enjoying the market  

#Nifty",2022-01-24T09:48:01.000Z
"Portfolio fully red, lekin...
Main bechega nhi saala.
#Nifty #banknifty #StockMarket",2022-01-24T09:48:01.000Z
"#Nifty  
बर्बाद कर दिया ३०के का‌ नुकसान",2022-01-24T09:48:01.000Z
"You should never feel guilty about quitting a job that drains that life out of you.

#Nifty #BeautyStartup #Paytm #life #LifeLessons",2022-01-24T09:48:01.000Z
"Market nosedives for fifth straight session, investors lose over Rs 17.5 trillion. 

#mayhem #markets #nifty #BSE",2022-01-24T09:48:01.000Z
"It's all about surviving through such days as beginners, retailers. Lows teach us more than highs in the market 
#Nifty #NIFTYFUTURE",2022-01-24T09:48:01.000Z
Bloodbath! #Sensex #Nifty ,2022-01-24T09:48:01.000Z
FII ‘s are punishing Indian markets #NIFTYFUTURE #Nifty #NIFTYIT,2022-01-24T09:48:01.000Z
"Lot of shopping done today. So tired. Wanted to do more but controlled myself as want to keep some cash for budget volatility also. Discount all over the market

#OPPORTUNITY
#markets
#Nifty",2022-01-24T09:48:01.000Z
"DREDGING CORP: CO SIGNS MOU BETWEEN DCI AND NMDC ABU DHABI

#DredgingCorp #nifty #nse",2022-01-24T09:48:01.000Z
"Fucked is not the right word ...I can't even use the right word 

#Sensex 
#crash 
#Nifty",2022-01-24T09:48:01.000Z
"Portfolio today is in RED 
#Nifty",2022-01-24T09:48:01.000Z
"Friday high to Today Low

#Nifty : 700 Points Down",2022-01-24T09:48:01.000Z
Dalal street can now be called DA-LAL street! #StockMarket #Nifty #sharemarket #stockmarketcrash,2022-01-24T09:48:01.000Z
"Sgx nifty now 500 points down 
#sharemarket #crash #nifty #banknifty",2022-01-24T09:48:01.000Z
"In past 21 Trading days when Nifty Rallied 11% then % of stocks increased more than 10% 
Largecaps (229) = 19.21% 
Midcaps (258) = 34.44%
Smallcaps(512) = 38.88%
Microcaps (3120) = 34.90% 

1/3rd market participated in rally 

#marketcrash #Nifty #Sensex #bearish 
@CNBCTV18Live",2022-01-24T09:48:01.000Z
"My Friend: Bro sensex down by 1500 points. Don't know what happens next.
Me: Don't worry bro, Try to short the market as a hedge against the crash and make some profit.

Me giving advice when I was down by 55% in Crypto. 
#Nifty #NIFTYFUTURE #StockMarket",2022-01-24T09:48:01.000Z
"Today was a great opportunity to make huge profits on Stock Market, Or it was the day when you loose all of your money. 
Enjoy if you were able to book profits today. And learn from what happened today if you lost. #Nifty #OptionsTrading",2022-01-24T09:48:01.000Z
"Small caps be like - Lower circuit ne izzat bcha rkhi hai :'(

#Nifty #StockMarket",2022-01-24T09:48:01.000Z
"The only market support i am able to visualize today is 3:30 pm.
#Nifty",2022-01-24T09:48:01.000Z
"DREDGING CORP: CO SIGNS MOU BETWEEN DCI AND NMDC ABU DHABI

#DredgingCorp #nifty #nse",2022-01-24T09:43:53.000Z
"Fucked is not the right word ...I can't even use the right word 

#Sensex 
#crash 
#Nifty",2022-01-24T09:43:53.000Z
"Portfolio today is in RED 
#Nifty",2022-01-24T09:43:53.000Z
"Friday high to Today Low

#Nifty : 700 Points Down",2022-01-24T09:43:53.000Z
Dalal street can now be called DA-LAL street! #StockMarket #Nifty #sharemarket #stockmarketcrash,2022-01-24T09:43:53.000Z
"Sgx nifty now 500 points down 
#sharemarket #crash #nifty #banknifty",2022-01-24T09:43:53.000Z
"In past 21 Trading days when Nifty Rallied 11% then % of stocks increased more than 10% 
Largecaps (229) = 19.21% 
Midcaps (258) = 34.44%
Smallcaps(512) = 38.88%
Microcaps (3120) = 34.90% 

1/3rd market participated in rally 

#marketcrash #Nifty #Sensex #bearish 
@CNBCTV18Live",2022-01-24T09:43:53.000Z
"My Friend: Bro sensex down by 1500 points. Don't know what happens next.
Me: Don't worry bro, Try to short the market as a hedge against the crash and make some profit.

Me giving advice when I was down by 55% in Crypto. 
#Nifty #NIFTYFUTURE #StockMarket",2022-01-24T09:43:53.000Z
"Today was a great opportunity to make huge profits on Stock Market, Or it was the day when you loose all of your money. 
Enjoy if you were able to book profits today. And learn from what happened today if you lost. #Nifty #OptionsTrading",2022-01-24T09:43:53.000Z
"Small caps be like - Lower circuit ne izzat bcha rkhi hai :'(

#Nifty #StockMarket",2022-01-24T09:43:53.000Z
"The only market support i am able to visualize today is 3:30 pm.
#Nifty",2022-01-24T09:43:53.000Z
"Bahut mazza aa raha hai 
#Nifty",2022-01-24T09:43:53.000Z
"Ongoing market crash should not make us opt out from mutual fund SIPs.
Remember we are here for long term.

#Nifty
#stockmarkets #mutualfund #sharemarket #bloodbath",2022-01-24T09:43:53.000Z
"Today's market

CE : Apun ko ghanta frk ni padta 

PE: Aaj me upar abb me niche

#Nifty #trading #NSE #stocks #optiontrading",2022-01-24T09:43:53.000Z
"निफ्टी अब अठारह साल की हो गई है, अब वह एडल्ट है और कुछ भी कर सकता है.....
#Nifty 
#sensex",2022-01-24T09:43:53.000Z
Pehele hi zindagi ne giraya  tha ye nifty aur niche le gira . #Nifty #Markets #marketcrash,2022-01-24T09:43:53.000Z
"Respect your SL as per your system.

Only way to protect you capital in such a market

#Nifty",2022-01-24T09:43:53.000Z
"Nifty down 2.97%
Portfolio down 4.85%
.
.
.
.
I'm not worried though 
Health corrections are always good!!
Weak ones will get thrown out and the rest will survive for the LT.
#StockMarketindia 
#stockmarketcrash 
#stockmarkettoday 
#sensex
#Nifty 
#nifty50 

#Portfolio_VJ",2022-01-24T09:43:53.000Z
"it's hard to find bottoms in #Nifty for now, also all stocks our of my technical patterns, but I am sure because of this fall, I will get more good opportunities to buy stocks at cheap rates, waiting for that right opportunity",2022-01-24T09:43:53.000Z
Yahape logonko #NiFTy samajh meh nahi anti aur #NFT samajhne chale hai!,2022-01-24T09:43:53.000Z
"Some days are there for learning only,,its not necessary to trade every day,, market is not going anywhere.

Always focus on ""Risk management"" before taking a trade in the #StockMarket.

#optiontrading #nifty
#sensex #niftybank",2022-01-24T09:43:53.000Z
#Nifty pls ,2022-01-24T09:43:53.000Z
"Going overnight with #nifty

""BUY"" straddle 17200 weekly

This I will carry till last min or RR 1:3

Bought at 180+140

Don't copy my random trades. Sharing so thta u understand the thought process

 300 point fall or 300 point short covering I am expecting

Pls RT the fees",2022-01-24T09:43:53.000Z
Itni to salary ni jitna ek din ka loss h  #Nifty #sensex #sharemarketindia,2022-01-24T09:43:53.000Z
"#10% lower circuit# 
greaves cotton 
talbros auto 
gokaldas exports 
coffee day enterprises 
latent view analytics 
gmdc 
india nippon electricals

#Nifty #marketcrash #bearmarket #circuit #lowercircuit",2022-01-24T09:43:53.000Z
Itni to salary ni jitna ek din ka loss h  #Nifty #sensex #sharemarketindia,2022-01-24T09:35:31.000Z
"#10% lower circuit# 
greaves cotton 
talbros auto 
gokaldas exports 
coffee day enterprises 
latent view analytics 
gmdc 
india nippon electricals

#Nifty #marketcrash #bearmarket #circuit #lowercircuit",2022-01-24T09:35:31.000Z
600 points down in a day. #Nifty,2022-01-24T09:35:31.000Z
"Hero zero Nifty 17500 CE Jan Expiry
CMP 45

#nifty #nifty50",2022-01-24T09:35:31.000Z
"With continuous selling in 
@BSEIndia
 Sensex is down by 1896 and may close the day as worst than previous event of March 2020 when it lost 1941 points, a biggest fall in a single day. #BSE #sensex #Nifty",2022-01-24T09:35:31.000Z
पलट पलट #nifty पलट,2022-01-24T09:35:31.000Z
"50% of the #cryptocurrencies have corrected more than 50%
50% of #NASDAQ stocks have corrected more than 50%
50% of Indian tech #unicorn IPOs down by more than 50%

The correction in broader markets may have just started! #Sensex #Nifty #marketcrash",2022-01-24T09:35:31.000Z
"Paytm is offering new types of investment to users. 
Buy now cry later. BNCL. #Paytm #Nifty #sensex",2022-01-24T09:35:31.000Z
"Is this the inverse Nirmala candle or a precursor to the Nirmala candle 2.0?

#Nifty",2022-01-24T09:35:31.000Z
"FII ने लिया ना अच्छे से।

#Nifty #BANKNIFTY",2022-01-24T09:35:31.000Z
"மீண்டும் சரிவு பாதைக்கு திரும்பிய சென்செக்ஸ்

1600 புள்ளிகள் சரிவில் இருந்து மீண்டும் 1900 புள்ளிகள் வரையில் சரிந்துள்ளது

சென்செக்ஸ் குறியீடு 1841.89 புள்ளிகள் சரிந்து 57,195.29 புள்ளிகளை எட்டியுள்ளது

#Sensex #nifty",2022-01-24T09:35:31.000Z
"#देश_के_प्रधान_बिहार_पर_दें_ध्यान

#Nifty",2022-01-24T09:35:31.000Z
"GREENPANEL: Q3 CONS NET PROFIT RUPEES 631M VS 305M (YOY);

GREENPANEL INDUSTRIES: Q3 EBITDA 1.1B RUPEES VS 684M (YOY) || Q3 EBITDA MARGIN 26.18% VS 21.58% (YOY)

EST: 424M 

BEATS EST
BEATS YOY
BEAT EBITDA
BEAT MARGINS

#GreenPanel #Q3FY22 #nifty #nse #stockMarket",2022-01-24T09:35:31.000Z
"Booked Profit in #Icicibank in morning 
Scalped in #Nifty 17k Put Intra .
Booked Loss in Option Trade in #Axisbank, #Canbk & #Nifty CE of current week .
Neutral Day .
Fallen more than anyone's Expectations atleast on Intraday! 
17600 is Bulls Task now ..
Uske upar Will Run fast",2022-01-24T09:35:31.000Z
#Nifty an meri lal kar de hai,2022-01-24T09:35:31.000Z
The only true downside protection are lower circuits #nifty #sensex #equity #crash ,2022-01-24T09:35:31.000Z
"Nifty today :- Mein girta rahega salla
#Nifty",2022-01-24T09:35:31.000Z
#nifty can anyone recover from the loss of value in the past week and today. Not sure. Might need to go for fire sale,2022-01-24T09:35:31.000Z
"#Nifty down 600 points,#Sensex tanks 2000 points. #Banknifty also down 1000 points ",2022-01-24T09:35:31.000Z
"Wow, what a day.
Cool profits today
#Nifty Next levels are around 16850, below that I am seeing  16550-16600
#Nifty50 #StockMarketIndia #NSE",2022-01-24T09:35:31.000Z
