tweet,time
get scared each time the market dips you are at the wrong place,2022-01-05T06:57:34.000Z
sometimes a bull sometimes a bear you re dead,2022-01-05T06:57:34.000Z
we may see an excellent move in 17800ce,2022-01-05T06:57:34.000Z
and both are in positive territory for nifty 17500 17600 is acting as a strong support zone now and the expected range is 17500 18000 banknifty is trading around its resistance zone i e 37200 37600 more upside will come after a breakout from 37600,2022-01-05T06:57:34.000Z
will crash around 17700 today,2022-01-05T06:57:34.000Z
the sensex was up 138 60 points or 0 23 at 59994 53 and the nifty was up 41 20 points or 0 23 at 17846 50 about 1603 shares have advanced 1468 shares declined and 72 shares are unchanged,2022-01-05T06:57:34.000Z
have no faith in the market always skeptical the market will dip your relationship with the market will be a disaster quit now,2022-01-05T06:57:34.000Z
the market charms you with its beauty when you love it it kills when you fight it,2022-01-05T06:57:34.000Z
like the river the market charts its own course destination new life time highs,2022-01-05T06:57:34.000Z
now spot at 17850 and 17800 pe at 44 lets see,2022-01-05T06:57:34.000Z
nobody fought the market and returned alive forget winning,2022-01-05T06:57:34.000Z
is it the case that when you buy the market goes up and when you sell the market dips that is because you are neither a bull nor a bear you are an absolute gambler,2022-01-05T07:18:58.000Z
crossed previous day high expect 18k now watch 17900ce for short covering,2022-01-05T07:18:58.000Z
cash cmp 17888 risk taker can short in range of 17888 17916 with sl of 17942 exit if 5 mnts trade above 17942,2022-01-05T07:18:58.000Z
astrazeneca co received a payment of 270m from covis pharma,2022-01-05T07:18:58.000Z
trading with gain of 85 points 0 20 12 41pm,2022-01-05T07:18:58.000Z
all trend following systems are on fire today again,2022-01-05T07:18:58.000Z
trading with gain of 83 points 0 46 12 41pm,2022-01-05T07:18:58.000Z
trading with gain of 812 points 2 20 12 42pm,2022-01-05T07:18:58.000Z
nelco co wins contract from ongc to enhance its communication infrastructure at offshore sites,2022-01-05T07:18:58.000Z
above 17885 trading with gain of 80 points 0 45 12 40pm,2022-01-05T07:18:58.000Z
interesting to see that puts are in the green,2022-01-05T07:18:58.000Z
unfaithful in your relationship with the market have no loyalty and commitment to the market always doubting the power of this wild beast the rewards are not for you you deserve punishment,2022-01-05T07:18:58.000Z
alert big spurt possible now in sensex and nifty as they are trading abv some key range check my tweet dated 26th nov with screenshot dated 23rd nov for more info,2022-01-05T07:18:58.000Z
aavas finance looks good above 2970 target 10 15,2022-01-05T07:18:58.000Z
nifty spot 17860 target based on max pain 17779 time 1 5 2022 12 16 13 pm,2022-01-05T07:18:58.000Z
asli dhamaka abhi baaki hai dost 17920,2022-01-05T07:18:58.000Z
buy 10 curmon contracts at 17898 85 sell 7 curmon contracts at 2602 4 confidence 65 on 2022 01 05 12 18 03,2022-01-05T07:18:58.000Z
nifty ese hi move krta raha to next week new high aa jayega,2022-01-05T07:18:58.000Z
you won t make it until you don t fix it,2022-01-05T07:18:58.000Z
covid increases operators drag market at higher level so retailers get trapped big crash is on the way 50,2022-01-05T07:38:18.000Z
very few stocks is going alongside with nifty some are really week,2022-01-05T07:38:18.000Z
india reports first omicron death recorded in rajasthan state,2022-01-05T07:38:18.000Z
nifty above 17900 and 34 out of the 50 nifty constituents advance,2022-01-05T07:38:18.000Z
future positional sale 17940 second sale 18040 1st tgt 17440 2nd tgt 17340 positional tgt 17240 stop loss above 18140,2022-01-05T07:38:18.000Z
did you know the bse sensex has gained 10 054 points between january 1 2021 to december 29 2021 this is the highest year on year increase in absolute terms historically,2022-01-05T07:38:18.000Z
3000 points up in 4 days and 1200 points in 10 days time to be cautious on the upside parabolic moves always make me uncomfortable time to go slow,2022-01-05T07:38:18.000Z
puray 1000 points,2022-01-05T07:38:18.000Z
in 37600 was on 10th december targets achieved rsi overbought for 3 consecutive days pcr on higher side 36800 37000 can be the game now,2022-01-05T07:38:18.000Z
17850 jan ce sl 65 tgt 110 125 145,2022-01-05T07:38:18.000Z
one side have put all bearish readings in trader s analyeast a go with flow and trust the run trend is friend till it ends or bends maal lawaaaaaaaa,2022-01-05T07:38:18.000Z
market indicators indian rupee inr at 74 5x against us dollar bond 10y 0610 gs2031 3 1bps to 6 497 0 49 17 894 54 0 34 60 005 72 vix 5 39 17 03,2022-01-05T07:38:18.000Z
you cannot fight this market and expect sympathy when you lose you never had a chance to win fighting this market you only deserve punishment for choosing to fight this market,2022-01-05T07:38:18.000Z
buy 7 curmon contracts at 1823 5 sell 10 curmon contracts at 17927 35 confidence 81 on 2022 01 05 12 45 03,2022-01-05T07:38:18.000Z
let me tell you a joke you are trading absolute gambler you are stop fooling yourself,2022-01-05T07:38:18.000Z
get ready for small dip,2022-01-05T07:48:51.000Z
conquer you ego arrogance and stupidity the market is unconquerable,2022-01-05T07:48:51.000Z
50 let me tell you a joke you are trading absolute gambler you are stop fooling yourself,2022-01-05T07:48:51.000Z
buy 7 curmon contracts at 1824 6 sell 10 curmon contracts at 17957 35 confidence 82 on 2022 01 05 13 10 03,2022-01-05T07:48:51.000Z
markets can sometimes behave so irrational rising covid cases should result in selling banking stocks and buying in it but exactly the opposite is happening,2022-01-05T07:48:51.000Z
india s services sector activity slows in december india s services sector expanded for a fifth straight month in december albeit at a slower pace than in the previous month as demand rose but concerns over another wave of covid 19 and inflationary,2022-01-05T07:48:51.000Z
airtel partners with hughes to offer satellite broadband services hughes communications india hcipl a majority owned subsidiary of hughes network systems and bharti airtel announced a joint venture to offer satellite broadband services in india mark,2022-01-05T07:48:51.000Z
someone pulling indiabulls housing a little bit up and then pushing it further down as more retail investors being stuck in the stock,2022-01-05T07:48:51.000Z
the market is unbeatable,2022-01-05T07:48:51.000Z
mei 2 bar breakout hua dono baar entry ap logo ko dilayi ek baar 17265 k uper dusri baar 17660 k uper result apke samne 17915 enjoy profit kosis trade apko sahi time pe karaya jaye bas kamaye aur dua mei yaad rakhe yahi sikhne k liye call 9708094321 50,2022-01-05T07:48:51.000Z
you predict you lose,2022-01-05T07:48:51.000Z
you cannot chain a wild beast,2022-01-05T07:48:51.000Z
you cannot predict the moves of a wild beast,2022-01-05T07:48:51.000Z
jindal stainless wins order to supply 2000 tons for kanpur metro project,2022-01-05T07:48:51.000Z
nifty metal near major breakout,2022-01-05T07:48:51.000Z
17900ce weekly from 45 50 to 75 watch this might show 100 here,2022-01-05T07:48:51.000Z
the only reason for your pain and suffering in the market is your decision to fight this market,2022-01-05T07:48:51.000Z
asian paints regains all time high today hits a new ath of 3540 bank,2022-01-05T07:48:51.000Z
buy 8 curmon contracts at 17926 sell 7 curmon contracts at 37888 25 confidence 66 on 2022 01 05 13 22 03,2022-01-05T08:36:21.000Z
rallied enough now focus on stocks which did not performed like,2022-01-05T08:36:21.000Z
cmp 17930 spot can we expect the level of 15900 now just a thought,2022-01-05T08:36:21.000Z
negative divergence spotted in both indices in shorter tf trade cautiously,2022-01-05T08:36:21.000Z
buy 7 curmon contracts at 1823 8 sell 10 curmon contracts at 17965 15 confidence 83 on 2022 01 05 13 34 03,2022-01-05T08:36:21.000Z
buy graphite india again 511 tgt 575 sl 495,2022-01-05T08:36:21.000Z
disbelief rally,2022-01-05T08:36:21.000Z
may give closing above 18000 today,2022-01-05T08:36:21.000Z
if now falls after such amazing rally the support is 17600 which is healthy and in 36800 36900,2022-01-05T08:36:21.000Z
if sustain above 17950 then expect another short covering session for target 18400,2022-01-05T08:36:21.000Z
on both indices on the hourly chart are definitely overbought no more fresh long positions,2022-01-05T08:36:21.000Z
nifty hourly charts negative divergence,2022-01-05T08:36:21.000Z
please keep strict trailing sl in all your long positions in,2022-01-05T08:36:21.000Z
absolutely awesome day rocks again earned almost 15 5 times in couple of days in now im not in ce bought positional 27th jan 17050pe with 25 of profit at 58,2022-01-05T08:36:21.000Z
nifty upar midcap smallcap constant nifty neeche midcap smallcap 2 neeche,2022-01-05T08:36:21.000Z
same mistakes do not give different outcomes,2022-01-05T08:36:21.000Z
what a move but now is the time for bulls to take rest,2022-01-05T08:36:21.000Z
100 pts away from 18000,2022-01-05T08:36:21.000Z
17930 will it cross up up up 5 5,2022-01-05T08:36:21.000Z
nifty now 17921 look 06 jan 2022 18000 pe now 106 sl 70,2022-01-05T08:36:21.000Z
raining money in conviction trades raining outside and raining inside too good enjoy till it lasts 1500 points recovery from 16400 till 17900,2022-01-05T08:36:21.000Z
don t be greedy book profit incrementally at every target,2022-01-05T08:36:21.000Z
will nifty spot touch 18000 level cast your votes,2022-01-05T09:02:55.000Z
december 2021 ye saala market kuch kar kyu nahi raha january 2022 oh bhai,2022-01-05T09:02:55.000Z
gold futures trades volatile on global cues silver drops gold silver price today 5 january 2022 on the multi commodity exchange mcx gold futures due for a february 4 delivery were last seen trading lower by rs 33 or 0 07 per cent at rs 47 916 m,2022-01-05T09:02:55.000Z
strange but true in the market people ignore and hate the truth and fall madly in love with the lies,2022-01-05T09:02:55.000Z
market live updates nifty reclaims 17 900 bse sensex above 60k mark led by metal oil gas banks,2022-01-05T09:02:55.000Z
you fought the market and you lost what is strange about this this was the only possible outcome,2022-01-05T09:02:55.000Z
buy 7 curmon contracts at 1823 4 sell 10 curmon contracts at 17976 05 confidence 84 on 2022 01 05 14 25 03,2022-01-05T09:02:55.000Z
sensex and nifty rise more than half a percent in the afternoon trade climbs 385 points or 0 64 percent to trade at 60 241 also adds 110 points or 0 62 percent to trade at 17 915,2022-01-05T09:02:55.000Z
buying 17950ce at 47 with sl at 30,2022-01-05T09:02:55.000Z
it s time to book part profit in whatever you hold if targets achieved it does not mean anyone should short sell shares are asset class i have never heard anyone to short sell land or house don t sell whatever you don t have stay safe,2022-01-05T09:02:55.000Z
nifty 17950 ce from 15 to 50 intraday 200 gains,2022-01-05T09:02:55.000Z
buy 7 curmon contracts at 1823 3 sell 10 curmon contracts at 17972 1 confidence 84 on 2022 01 05 13 59 03,2022-01-05T09:02:55.000Z
what do you feel will today banknifty hit 38000 yes might be or will wait the crave for tomorrow expiry,2022-01-05T09:02:55.000Z
17930 nothing else crossover for 15 minutes else,2022-01-05T09:02:55.000Z
if now falls after such amazing rally the support is 17600 which is healthy and in 36800 36900 now its time for some volatility,2022-01-05T09:02:55.000Z
looks like is going to kiss 18 000 levels today future,2022-01-05T09:02:55.000Z
can we at 20000 by march 2021,2022-01-05T09:37:56.000Z
nifty i will inform dates for down trend when will start so they can build good trading position it s only for our respected members it s not advice to trade according from now,2022-01-05T09:37:56.000Z
momentum at striking distance of target 18000 18150 upper quartile of 16400 18600 is better than expected and so is at upper end of 36650 38000 around midpoint of 34000 41800 it s high risk chase into beyond 18050 18150 38000 38650 when event risks ahead,2022-01-05T09:37:56.000Z
you will learn to trade the way you are going it is unlikely in this life time,2022-01-05T09:37:56.000Z
where is gonna close today,2022-01-05T09:37:56.000Z
buy 7 curmon contracts at 1823 15 sell 10 curmon contracts at 17967 confidence 84 on 2022 01 05 14 50 04,2022-01-05T09:37:56.000Z
buy nifty 18000pe at 95 100 sl 75 target tomorrow educational purpose 50,2022-01-05T09:37:56.000Z
adani transmission co intends to transfer certain assets and liabilities to newly incorporated unit rtrs,2022-01-05T09:37:56.000Z
last one hour bears rule cmp now 17980,2022-01-05T09:37:56.000Z
now from here staying away from longs in and is better idea trade at your own risk,2022-01-05T09:37:56.000Z
majority longs booked in long booked in majority booked holding few stocks with hedge won t mind a few fall from these levels thoda cool off ho jaye toh accha nahi ho toh aur bhi accha let give next opportunity,2022-01-05T09:37:56.000Z
3rd jan 2022 to 5th jan 2022 within 3 days nifty 4 07 17 248 to 17 940 692 points banknifty 6 50 35 526 to 37 836 2 310 points,2022-01-05T09:37:56.000Z
focus on tvs motors ce sellers seems trapped ready for big move,2022-01-05T09:37:56.000Z
sensex above 60k almost 18000 the next leg of rally might start from here towards 20220 on the,2022-01-05T09:37:56.000Z
booking almost everything 17980 looks like a bearish thursday to me for bank,2022-01-05T09:37:56.000Z
worship this market each day of your life,2022-01-05T09:56:32.000Z
nifty now 17926 what next 18120 or 17750,2022-01-05T09:56:32.000Z
there s no way the traders will miss the new high today because a newer one will be ready within seconds,2022-01-05T09:56:32.000Z
l t construction secures order for patna metro project s phase 1 l t announced that its construction business secured a significant order from dmrc for the design and construction of the underground metro of the patna mass rapid transit system market,2022-01-05T09:56:32.000Z
looks typical wave 5 it has miles to go dips until abv 17500 600 are buying opportunities,2022-01-05T09:56:32.000Z
daily profit ho rha hai new equity high new norm darr lg rha hai ab dd aane wala hai bda,2022-01-05T09:56:32.000Z
who says its adventures sports that gives most adrenaline ask them to try stock market once bank,2022-01-05T09:56:32.000Z
future future i failed massive in last 3 4 days only it sell worked rest in loss but i gave lot of top sell bottom buy this rise still not sustain if you have any fear of gapup hedge with calls no ego wil update if exit,2022-01-05T09:56:32.000Z
you will never find peace until you stop fighting this market surrender and buy your peace as cheaply as possible,2022-01-05T09:56:32.000Z
nears 18k and people are all praise for bhasin saab those who trade know this is not how trading is done in trading account fyi nifty made a low of 16410 2 before it came up,2022-01-05T09:56:32.000Z
jab sab kuch thik lage aisa lage jaise ab tumhara time aya tb samajh jaoooo babu kuch to gadbad hoga,2022-01-05T09:56:32.000Z
buy 7 curmon contracts at 1823 45 sell 10 curmon contracts at 17970 35 confidence 84 on 2022 01 05 15 15 04,2022-01-05T09:56:32.000Z
bull are fighting darvax against you,2022-01-05T09:56:32.000Z
needless to say i am long on both and but this time with atm and itm call buy somehow after 3 green candles not comfortable holding futures except our other indices like taiwan dow are already at ath so for our indices its just a matter of time,2022-01-05T09:56:32.000Z
the is serving new highs by the minute in 2022,2022-01-05T09:56:32.000Z
close 17 925 25 120 00 points up close 37 695 90 855 75 points up close 60 223 15 367 22 points up,2022-01-05T10:31:50.000Z
bell takes winning run to 4th day rises 367 pts tops 17 900 bank surges 7 kotak bank 3 bank rises over 2 500 pts in last 5 days,2022-01-05T10:31:50.000Z
nse indices 05 jan 2022 nifty 50 17925 25 120 0 0 67 nifty bank 37695 9 855 75 2 32 nifty 100 18147 5 116 55 0 65 nifty midcap 100 30917 55 47 2 0 15 nifty smallcap 100 11426 45 28 55 0 25 india vix 17 2275 1 11 6 87,2022-01-05T10:31:50.000Z
top 5 gainers for the day 5 4 5 3 8 3 6 3 3 india,2022-01-05T10:31:50.000Z
closing bell bse sensex reclaims 60 000 nifty above 17 900 bank metal gain it drags,2022-01-05T10:31:50.000Z
where do you expect nifty to expire tomorrow,2022-01-05T10:31:50.000Z
still on banknifty buy side till sl 37500 break hoping flat to positive opening tomorrow,2022-01-05T10:31:50.000Z
bought few lots of 18000 ce at close for tomorrow s expiry hoping a gap up above 18000,2022-01-05T10:31:50.000Z
how was your day guys,2022-01-05T10:31:50.000Z
when you are against the market your last trade is very close by you won t survive fighting this wild beast pin this tweet,2022-01-05T10:31:50.000Z
future future my tgt is recent low 16440 or below tht i have a reason for this multiple indices structure not a impulse i think its larger x wave we have y wave in downside if any change in view wil update 7411636001,2022-01-05T10:31:50.000Z
tomorrow is in so earth bhadra negative for markets also night bhadra night time which is negative for markets market may see a good fall till 12 30 tomorrow,2022-01-05T10:31:50.000Z
trade whatever you want and with whatever strategy you want as long as you fight the market you will always lose pin this tweet,2022-01-05T10:31:50.000Z
buy ndtv 125 65,2022-01-05T10:31:50.000Z
future future exit intraday positions banknifty loss of 400 points nifty loss of 35 points even midcap index not performing i have doubt on this rally wil update abt positional short exit time being carrying 7411636001,2022-01-05T10:31:50.000Z
the most likely and most logical outcome fighting the market is going bankrupt,2022-01-05T10:31:50.000Z
buy mindacorp 202 05,2022-01-05T10:31:50.000Z
nifty smallcap100 index 11426 45 change 28 55 0 25 open 11449 6 high 11466 95 low 11356 1 declines 64 advances 35 unchanged 1 week change 321 50 2 90 month change 599 45 5 54 year change 4168 30 57 43,2022-01-05T10:41:46.000Z
nifty it index 38609 15 change 761 55 1 93 open 39261 55 high 39293 15 low 38409 25 declines 10 advances 0 unchanged 0 week change 334 50 0 87 month change 2761 10 7 70 year change 13499 10 53 76,2022-01-05T10:41:46.000Z
nifty auto index 11256 85 change 117 45 1 05 open 11133 1 high 11277 8 low 11103 2 declines 4 advances 11 unchanged 0 week change 427 30 3 95 month change 468 10 4 34 year change 1838 90 19 53,2022-01-05T10:41:46.000Z
nifty bank index 37695 9 change 855 75 2 32 open 36943 55 high 37862 4 low 36756 35 declines 0 advances 12 unchanged 0 week change 2650 50 7 56 month change 1498 75 4 14 year change 6483 45 20 77,2022-01-05T10:41:46.000Z
nifty 500 index 15396 4 change 77 65 0 51 open 15329 75 high 15410 6 low 15264 85 declines 248 advances 249 unchanged 4 week change 533 00 3 59 month change 540 10 3 64 year change 3704 60 31 69,2022-01-05T10:41:46.000Z
nifty midcap100 index 30917 55 change 47 2 0 15 open 30868 75 high 30971 3 low 30728 15 declines 46 advances 53 unchanged 1 week change 782 25 2 60 month change 624 30 2 06 year change 9529 05 44 55,2022-01-05T10:41:46.000Z
top 5 gainers on 05 jan 2022 in nifty500 hfcl 85 25 6 1 7 71 idbi 51 05 3 65 7 7 asterdm 192 1 12 85 7 17 aubank 1174 0 78 1 7 13 beml 1840 0 109 9 6 35,2022-01-05T10:41:46.000Z
nifty50 index 17925 25 change 120 0 0 67 open 17820 1 high 17944 7 low 17748 85 declines 17 advances 33 unchanged 0 week change 711 65 4 13 month change 728 55 4 24 year change 3792 35 26 83,2022-01-05T10:41:46.000Z
the market is far smarter than all of us it discounted the omicron damage fully at 16410 and moved ahead while the public is still worrying about possible omicron damage,2022-01-05T10:41:46.000Z
top 5 losers on 05 jan 2022 in f o persistent 4680 156 2 3 23 lti 7319 1 242 65 3 21 indigo 1977 95 63 75 3 12 coforge 5925 4 180 0 2 95 aplltd 816 95 24 3 2 89,2022-01-05T10:41:46.000Z
top 5 gainers on 05 jan 2022 in f o aubank 1174 78 1 7 13 tatacomm 1507 95 86 75 6 1 chamblfert 430 4 23 15 5 68 hindpetro 313 75 15 85 5 32 bajajfinsv 17983 3 847 85 4 95,2022-01-05T10:41:46.000Z
top 5 losers on 05 jan 2022 in nifty500 suzlon 9 7 0 5 4 9 maxhealth 408 1 20 65 4 82 tiindia 1887 0 88 1 4 46 eidparry 481 6 19 15 3 82 dcmshriram 1019 0 39 85 3 76,2022-01-05T10:41:46.000Z
nifty 100 index 18147 5 change 116 55 0 65 open 18044 3 high 18164 7 low 17974 9 declines 34 advances 64 unchanged 2 week change 668 70 3 83 month change 653 80 3 74 year change 3880 45 27 20,2022-01-05T10:41:46.000Z
top 5 losers on 05 jan 2022 in nifty50 techm 1739 0 50 8 2 84 infy 1848 0 51 15 2 69 hcltech 1311 35 22 1 1 66 divislab 4557 95 63 75 1 38 wipro 713 6 7 9 1 09,2022-01-05T10:41:46.000Z
market is in overbought we can see nifty zigzag ups down from 17700 to 18000 who agrees select your target for tomorrow s expiry day,2022-01-05T13:41:25.000Z
doesn t work like stocks they don t have upper or lower circuits i don t understand what will be the use of crypto index is useless as index coz most of the time you can t buy stocks based nifty movement,2022-01-05T13:41:25.000Z
crude key level is 5740 as long as bulls hold it they are in control below 5740 if sustained bear will come back strongly,2022-01-05T13:41:25.000Z
still many people are bearish on markets drawing charts doesnot mean you look for resistance in bull run always look for supports and buy many will miss this rally as thir stop is also shifting up 21000 will be tested with fastest speed ever as its wave 5 on monthly,2022-01-05T13:41:25.000Z
learn to quiet your mind while you sit on trading terminal,2022-01-05T13:41:25.000Z
in year 2021 banknifty given 9 moves more than 10 in a week time to either side 4 moves upside 5 moves down side and in 2022 same move in 1st week itself,2022-01-05T13:41:25.000Z
never make investment decision watching tv or social media they just fill up their slots i daily see traders making virtual portfolios making great returns in stocks futures or even but reality is way more difficult than just reco dreams or virtual things,2022-01-05T13:41:25.000Z
even i thought a common cold but after seeing the soaring hospital admission in us and australia changed my view it may overburden our heath care system and we may also face lockdowns so tread carefully and trade accordingly,2022-01-05T13:41:25.000Z
formed a bullish candle on the daily scale as well as higher highs higher lows for the fourth session in a row,2022-01-05T13:41:25.000Z
coal india s april december capex up 37 at rs 10 717 crore coal india s capex spend during the april december period of current fiscal was rs 10 717 crore a growth of rs 37 4 per cent on year on year basis market,2022-01-05T13:41:25.000Z
multibagger chahiye to fir risk bhi leni padegi patience hard work study sab kuchh karna padega buy right and sit tight s tobuy innews towatch future,2022-01-05T13:41:25.000Z
perfect cypher pattern harmonic in nifty expect a red day tomorrow 6 jan 2022,2022-01-05T13:41:25.000Z
doesn t sound bullish investors and positions should beware swings can play with good risk management intra idk 17920,2022-01-05T13:41:25.000Z
05jan22 gap up down 14 85 day body 105 15 day range 195 85 close at ltp 17925 25 candle bullish with little wick both side day trending day tomorrow view bullish side ways banking and metal sector did well,2022-01-05T13:41:25.000Z
lock down started nifty near 18000 we can expect some correction in up coming weeks 50 bank future,2022-01-05T13:41:25.000Z
hold au small finance bank target of rs 1275 emkay global financial,2022-01-05T13:41:25.000Z
buy schaeffler india target of rs 10 678 sharekhan,2022-01-05T13:41:25.000Z
if you haven t linked pan with aadhar till 31 03 2022 these can be consquences 1 pan can become invalid 2 fine from rs 1000 10000 3 will not be able to buy or sell mutual fund or stocks,2022-01-05T13:41:25.000Z
top 10 worst stocks of nifty 50 in 2021 hero motocorp 20 96 kotak mahindra 10 05 dr reddys labs 5 94 bajaj auto 5 71 maruti suzuki 4 75 hdfc life 3 98 hul 1 47 indusind bank 0 76 bpcl 0 11 britannia 0 86 50,2022-01-05T13:41:25.000Z
want to know what should be your weekly f o strategy on expiry day watch our detailed video on our youtube channel with mr ruchit jain cmt trading strategist 5paisa watch now options,2022-01-05T13:41:25.000Z
since its inception the maximum fall in nifty that we have seen is around 65 in 2008 this kind of correction we may or may not see again but we should be mentally strong enough to bear this kind of fall if we are invested in the equities bank,2022-01-05T14:51:10.000Z
future bank banknifty trade for 06 01 2022 if banknifty give a gap up tomorrow then only there can be profit booking in market around 38038 38230 for a fall upto 37626 trade according to ur own strategy consult ur financial advisor before investing,2022-01-05T14:51:10.000Z
probability for jan 6 2022 r 17965 s 17825 if broken 18075 17600 r 37815 s 37475 if broken 38350 37285 the way bn is rallied it may slow down or give a shakeout in next 1 2 days and then real trend will be confirmed if survives above 38350,2022-01-05T14:51:10.000Z
develop the technicalanalysis on which u have huge conviction develop the the technicalanalysis which works for u allows u to pull the trigger develop the technicalanalysis which will help u make develop the ta which u dont hve to outsource for validation,2022-01-05T14:51:10.000Z
has outperformed 50 index over last 5 years with 7 5,2022-01-05T14:51:10.000Z
fii dii data on 05 jan 2022 fii buy 7610 53cr fii sell 7273 70cr fii net 336 83cr dii buy 7001 10cr dii sell 5729 15cr dii net 1271 95cr total buy 14611 63cr total sell 13002 85cr total net 1608 78cr,2022-01-05T14:51:10.000Z
flows on 5th jan 2022 fii net bought 337cr dii net bought 1272cr my take fii buying bit decreasing no trade tomorrow,2022-01-05T14:51:10.000Z
fii buy 336 83 cr dii buy 1271 95 cr of india shares today,2022-01-05T14:51:10.000Z
institutions fii dii bought around 1800 crores yesterday 04 01 2022 what would be the buying quantity today,2022-01-05T14:51:10.000Z
flows in cash market on 5th jan 2022 fii net bought 337cr dii net bought 1272cr fii participation increasing but net buy number slowing down a bit say as long as they don t sell it s cool fabulous start to 2022,2022-01-05T14:51:10.000Z
india s 1st omicron death in rajasthan it is not always mild especially if you have comorbidities like diabetes hypertension india s daily covid tally rises by 58 097 cases count touches 2 135 maharashtra and delhi remain most hit hope not hit heavily,2022-01-05T14:51:10.000Z
moved from 17200 to 17900 in just 4 trading session,2022-01-05T14:51:10.000Z
natural gas 281 will be key level as long bulls hold it they are in driver seat,2022-01-05T14:51:10.000Z
15166 covid cases in today it s like asking in the current uptrend which will hit 18000 first or mumbai s daily covid cases stay safe,2022-01-05T14:51:10.000Z
technically and are turning into a bullish mode gomathi shankar,2022-01-05T14:51:10.000Z
stocks to watch on thursday 50 mfin kindly note i have these stocks in my portfolio,2022-01-05T14:51:10.000Z
late bulls will get punished soon,2022-01-05T15:56:02.000Z
nclat junks anil agarwal led firm s videocon takeover seeks fresh bids a bankruptcy appeals court has scrapped billionaire anil agarwal led twin star technologies winning bid to take over videocon industries limited market,2022-01-05T15:56:02.000Z
sebi urges investors to go for online grievance redressal mechanism investors should file their complaints through online mechanisms especially through scores portal and also mobile application says sebi market,2022-01-05T15:56:02.000Z
will touch first,2022-01-05T15:56:02.000Z
bank poll time where nifty closing expected tomorrow advance appreciation for all participants,2022-01-05T15:56:02.000Z
will give a closing above 18k tomorrow,2022-01-05T15:56:02.000Z
when you win celebrate with family when you lose just soak within,2022-01-05T15:56:02.000Z
spot extreme indicator at 294 indicator above extreme is bullish and the index on a gravity defying move towards 18000 correction if any are all small and intraday reversal level 177850nf data analysis dec 06th oi is bullish with range of 17800 18000,2022-01-05T15:56:02.000Z
hold those shorts bitches,2022-01-05T15:56:02.000Z
omicron stimulus asset price inflation high beta assets,2022-01-05T15:56:02.000Z
where are people who were telling nifty will go to 14k 15k 10k now the same folks are talking that nifty will go to 19k 20k india,2022-01-05T15:56:02.000Z
have gone heavy shorts 155000 on calls if closely watching this wil have bumper expiry on 50 tomorrow tighten ur shit belts guys,2022-01-05T15:56:02.000Z
today bought 17900 pe 13th jan at 180 exited at 180 seen low 129 closed at 147 from 3 sessions put full stop to the losses its better to exit at breakeven than loss,2022-01-05T15:56:02.000Z
institutions bought around 1600 crores today yesterday fii bought higher today dii bought higher whatever they are net buyers good for investors stock market climb the wall of worries the more people worry about omicron higher the rise will be in,2022-01-05T15:56:02.000Z
nifty50 have completed 25 years today and it is 25th anniversary of nifty f o wishing good luck and profits to all those who survived these ups and downs of indian stock market,2022-01-05T15:56:02.000Z
butterflys can kill in option trading world,2022-01-05T15:56:02.000Z
will cross 18000 tomorrow,2022-01-05T15:56:02.000Z
won t be surprised if within the month of january 2022 hits 19000 yes u read it right wat say sir,2022-01-05T15:56:02.000Z
nifty people will lucky if tomorrow niftybank nifty go little down before 12 37 that will be best buying opportunity for tomorrow friday,2022-01-05T17:53:06.000Z
trading day 02 jan 2022 date 2022 01 04 capital used 40 lakhs realised pnl 46 026 cumulative monthly pnl 1 654 roi 0 04,2022-01-05T17:53:06.000Z
tomorrow 6 jan bhadra till 12 30 pm 50 future bank future,2022-01-05T17:53:06.000Z
from 18600 to 16600 nifty has corrected almost 12 which was known to everyone now its the time to see 20k for nifty bn should lead this bull run,2022-01-05T17:53:06.000Z
too many kids in the game now 5 waves up on that arent there its a much more complex setup no doubt einstein said genius lies in simplifying but he did end this sentence with as much as can be,2022-01-05T17:53:06.000Z
todays result no of call given 3 success rate 100 calls tips,2022-01-05T17:53:06.000Z
don t see market as money wending machine every time you can t get 777 trust the process money will come finding you,2022-01-05T17:53:06.000Z
are fighting like i will sell in premium come and buy apun to kharid te jayenge,2022-01-05T17:53:06.000Z
is not all about techniques technical its all about psychology greed or fear always destroy capital in very quick time what ever you do without risk management no one can survive in the market for sure,2022-01-05T17:53:06.000Z
nifty 18000 bank nifty 38000 psychological level and selling pressure available eicher motors trying for 2800,2022-01-05T17:53:06.000Z
itm call put kaun bechta hai,2022-01-05T17:53:06.000Z
nifty above 18k and banknifty above 38k no place to run for option writers,2022-01-05T17:53:06.000Z
do not fight the trend market 50,2022-01-05T17:53:06.000Z
reclaims 60k soars 367 22 points 0 61 to close at 60223 15 today s high 60332 72 today s low 59661 38 india s update,2022-01-05T17:53:06.000Z
surges 120 points 0 67 to close at 17925 25 today s high 17944 70 today s low 17748 85 india s update,2022-01-05T17:53:06.000Z
is crazy everytime the cases went up the rally was intact,2022-01-05T17:53:06.000Z
fii and dii trading activities as on 05jan2022 fii f o net 411 4cr fii index futures 475 68cr fii index options 498 56cr fii stock futures 226 98cr fii stock options 161 54cr fii cash 336 83cr dii cash 1271 95cr,2022-01-05T17:53:06.000Z
trade psychology market is now bullish side whatever sometimes will be bearish move trade only bullish side atleast you will not loss your money,2022-01-05T17:53:06.000Z
